Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
glass2,9,5,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,193.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.0,0.08,0.18544669366283184,63.243243243243256,85.61626562249475,6.151805128163531,3.6141333285801593,2.5376717995833715,0.2929431013411205,0.17210158707524567,0.12084151426587483,0.32293771928747594,0.01537798663273695,5.24947901566383,1.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9523809523809523,1.0,0.975609756097561,NaN,1.0,1.0,0.9523809523809523,0.9523809523809523,0.047619047619047616,0.047619047619047616,NaN,0.9523809523809523,NaN,NaN,1.0,1.0,NaN,0.9523809523809523,0.01,0.0,0.010063,1.5E-4,10.063,0.15,167519.0,22510.0,3762.0,100.0,66.66666666666667,?
glass2,9,6,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,193.0,21.0,21.0,0.0,0.0,100.0,0.0,0.0,1.0,0.10952380952380954,0.17952317797034295,86.58301158301163,82.88152129823511,6.151805128163531,3.999080119323956,2.152725008839575,0.2929431013411205,0.1904323866344741,0.10251071470664644,-4.107903109060056,-0.1956144337647646,-66.77557275430746,1.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.011,0.0,0.010467,1.55E-4,10.467,0.155,167858.0,22510.0,3762.0,100.0,73.80952380952381,?
glass2,9,7,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,193.0,21.0,19.0,2.0,0.0,90.47619047619048,9.523809523809524,0.0,-0.049999999999999635,0.12142857142857141,0.21045302609009023,95.99420849420851,97.16108616930431,6.151805128163531,4.668692149852206,1.4831129783113246,0.2929431013411205,0.22231867380248602,0.0706244275386345,-6.0611045278612465,-0.28862402513624985,-98.525626244449,0.95,19.0,1.0,1.0,0.0,0.0,0.05,1.0,0.95,0.95,0.9500000000000001,-0.05,0.95,0.9976190476190476,0.9047619047619048,0.9547619047619048,0.04523809523809524,0.09523809523809523,0.9047619047619048,0.9047619047619048,0.9047619047619048,-0.05,0.95,0.9739229024943311,0.47500000000000003,0.9047619047619048,0.01,0.001,0.010253,2.58E-4,10.253,0.258,164382.0,22510.0,3762.0,100.0,69.04761904761905,?
glass2,9,8,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,193.0,21.0,19.0,2.0,0.0,90.47619047619048,9.523809523809524,0.0,0.0,0.12714285714285717,0.27161772857490446,78.64803625377645,92.4374240023585,9.561436820720953,7.059715494542117,2.501721326178836,0.4553065152724263,0.3361769283115294,0.11912958696089694,-0.128140624500225,-0.006101934500010715,-1.340181678788345,1.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9047619047619048,1.0,0.9500000000000001,NaN,0.9078947368421053,0.9885783861097532,0.9047619047619048,0.9047619047619048,0.09523809523809523,0.09523809523809523,NaN,0.9047619047619048,NaN,NaN,0.9078947368421053,0.9579201271151735,NaN,0.9047619047619048,0.01,0.0,0.009760999999999999,1.6E-4,9.761,0.16,162851.0,22510.0,3762.0,100.0,71.42857142857143,?
glass2,9,9,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,193.0,21.0,19.0,2.0,0.0,90.47619047619048,9.523809523809524,0.0,0.0,0.11428571428571428,0.22696758736499298,70.69486404833836,77.24200926842089,9.561436820720953,5.019190895028733,4.54224592569222,0.4553065152724263,0.23900909023946348,0.21629742503296287,2.526059708178777,0.12028855753232272,26.41924802247772,1.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9047619047619048,1.0,0.9500000000000001,NaN,1.0,1.0,0.9047619047619048,0.9047619047619048,0.09523809523809523,0.09523809523809523,NaN,0.9047619047619048,NaN,NaN,1.0,1.0,NaN,0.9047619047619048,0.011,0.0,0.010015000000000001,1.21E-4,10.015,0.121,168423.0,22510.0,3762.0,100.0,73.80952380952381,?
glass2,9,10,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,193.0,21.0,19.0,2.0,0.0,90.47619047619048,9.523809523809524,0.0,0.0,0.07476190476190478,0.1788455039572264,46.24622356495469,60.86501704784914,9.561436820720953,3.0699166191290663,6.491520201591887,0.4553065152724263,0.1461865056728127,0.30912000959961367,5.814768054146671,0.27689371686412717,60.81479345808431,1.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9047619047619048,1.0,0.9500000000000001,NaN,1.0,1.0,0.9047619047619048,0.9047619047619048,0.09523809523809523,0.09523809523809523,NaN,0.9047619047619048,NaN,NaN,1.0,1.0,NaN,0.9047619047619048,0.01,0.0,0.010302,1.48E-4,10.302,0.148,165536.0,22510.0,3762.0,100.0,57.142857142857146,?
glass2,10,1,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,192.0,22.0,21.0,1.0,0.0,95.45454545454545,4.545454545454546,0.0,0.645161290322581,0.10045454545454545,0.21680531694251748,63.42307692307693,75.38340616790936,9.683413908788857,5.222341777515595,4.461072131273262,0.4401551776722208,0.23737917170525433,0.20277600596696646,2.456511381785083,0.11165960826295832,25.36823691441615,1.0,20.0,0.5,1.0,0.5,1.0,0.0,0.0,0.9523809523809523,1.0,0.975609756097561,0.6900655593423543,0.9375,0.9926065162907268,0.9545454545454546,0.45454545454545453,0.5454545454545454,0.045454545454545456,0.9567099567099567,0.9545454545454546,0.9475240206947523,0.6900655593423543,0.9375,0.9660059239006606,0.8211382113821137,0.9545454545454546,0.01,0.0,0.010313000000000001,1.52E-4,10.313,0.152,166177.0,22401.0,3871.0,100.0,70.45454545454545,?
glass2,10,2,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,192.0,22.0,20.0,2.0,0.0,90.9090909090909,9.090909090909092,0.0,0.0,0.10227272727272728,0.26192469424348946,64.57100591715978,91.07145475033462,9.683413908788857,8.249775223214552,1.433638685574305,0.4401551776722208,0.37498978287338874,0.06516539479883204,1.8772261563914296,0.08532846165415589,19.3859952086487,1.0,20.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9090909090909091,1.0,0.9523809523809523,NaN,0.8375,0.9806130522384393,0.9090909090909091,0.9090909090909091,0.09090909090909091,0.09090909090909091,NaN,0.9090909090909091,NaN,NaN,0.8375,0.9470219666814095,NaN,0.9090909090909091,0.01,0.001,0.010102,1.56E-4,10.102,0.156,165247.0,22401.0,3871.0,95.45454545454545,61.36363636363637,?
glass2,10,3,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,192.0,22.0,20.0,2.0,0.0,90.9090909090909,9.090909090909092,0.0,0.0,0.14545454545454548,0.28932523379251057,91.83431952662724,100.59864730803085,9.683413908788857,8.722979481641474,0.9604344271473835,0.4401551776722208,0.3964990673473397,0.043656110324881064,-4.982788504278102,-0.22649038655809556,-51.4569401991133,1.0,20.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9090909090909091,1.0,0.9523809523809523,NaN,0.7625,0.9746014015654109,0.9090909090909091,0.9090909090909091,0.09090909090909091,0.09090909090909091,NaN,0.9090909090909091,NaN,NaN,0.7625,0.9064558196049188,NaN,0.9090909090909091,0.009,0.0,0.009571,1.6800000000000002E-4,9.571,0.168,157090.0,22401.0,3871.0,100.0,68.18181818181819,?
glass2,10,4,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,192.0,22.0,19.0,3.0,0.0,86.36363636363636,13.636363636363637,0.0,-0.06451612903225784,0.1340909090909091,0.27428419236590756,84.65976331360949,95.36886350457095,9.683413908788857,7.321489551113443,2.3619243576754148,0.4401551776722208,0.3327949795960656,0.10736019807615521,-2.025398598545875,-0.09206357266117614,-20.916162601575703,0.95,19.0,1.0,2.0,0.0,0.0,0.05,1.0,0.9047619047619048,0.95,0.9268292682926829,-0.06900655593423542,0.875,0.9875451887293992,0.8636363636363636,0.9136363636363637,0.08636363636363636,0.13636363636363635,0.8225108225108225,0.8636363636363636,0.8425720620842572,-0.06900655593423542,0.875,0.9356471412691508,0.46341463414634143,0.8636363636363636,0.01,0.0,0.009748,1.3000000000000002E-4,9.748,0.13,160754.0,22401.0,3871.0,100.0,68.18181818181819,?
glass2,10,5,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,193.0,21.0,19.0,2.0,0.0,90.47619047619048,9.523809523809524,0.0,-0.049999999999999635,0.10238095238095239,0.22147772111971206,80.93629343629347,102.25092195672057,6.151805128163531,4.825194972093695,1.3266101560698358,0.2929431013411205,0.2297711891473188,0.06317191219380171,-1.432777804642995,-0.06822751450680929,-23.29036396298716,0.95,19.0,1.0,1.0,0.0,0.0,0.05,1.0,0.95,0.95,0.9500000000000001,-0.05,0.9,0.9951190476190477,0.9047619047619048,0.9547619047619048,0.04523809523809524,0.09523809523809523,0.9047619047619048,0.9047619047619048,0.9047619047619048,-0.05,0.8999999999999999,0.9636054421768707,0.47500000000000003,0.9047619047619048,0.01,0.0,0.009706,1.4199999999999998E-4,9.706,0.142,162085.0,22510.0,3762.0,100.0,66.66666666666667,?
glass2,10,6,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,193.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.0,0.06285714285714288,0.1499206139134658,49.69111969111972,69.21473146585065,6.151805128163531,2.4774507828052235,3.6743543453583074,0.2929431013411205,0.11797384680024874,0.17496925454087178,1.7882499503391105,0.08515475953995764,29.068702812973342,1.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9523809523809523,1.0,0.975609756097561,NaN,1.0,1.0,0.9523809523809523,0.9523809523809523,0.047619047619047616,0.047619047619047616,NaN,0.9523809523809523,NaN,NaN,1.0,1.0,NaN,0.9523809523809523,0.01,0.0,0.010010999999999999,1.49E-4,10.011,0.149,166277.0,22510.0,3762.0,100.0,61.904761904761905,?
glass2,10,7,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,193.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.0,0.10666666666666667,0.21954498400100148,84.32432432432435,101.35862384524904,6.151805128163531,4.7630084023737735,1.3887967257897573,0.2929431013411205,0.22680992392256064,0.06613317741855987,-3.141616706853116,-0.1496007955644341,-51.068209109396285,1.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9523809523809523,1.0,0.975609756097561,NaN,0.85,0.9924874686716791,0.9523809523809523,0.9523809523809523,0.047619047619047616,0.047619047619047616,NaN,0.9523809523809523,NaN,NaN,0.8500000000000001,0.9571309225444563,NaN,0.9523809523809523,0.01,0.0,0.010041,1.5900000000000002E-4,10.041,0.159,165649.0,22510.0,3762.0,100.0,61.904761904761905,?
glass2,10,8,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,193.0,21.0,19.0,2.0,0.0,90.47619047619048,9.523809523809524,0.0,0.0,0.12095238095238095,0.2811371466706156,74.81873111782477,95.67708914272252,9.561436820720953,7.919170674228122,1.6422661464928314,0.4553065152724263,0.37710336543943435,0.07820314983299197,1.0947691184439776,0.05213186278304655,11.44983896218884,1.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9047619047619048,1.0,0.9500000000000001,NaN,0.881578947368421,0.9854609110495538,0.9047619047619048,0.9047619047619048,0.09523809523809523,0.09523809523809523,NaN,0.9047619047619048,NaN,NaN,0.881578947368421,0.9528319807455146,NaN,0.9047619047619048,0.01,0.001,0.009952,1.3800000000000002E-4,9.952,0.138,164933.0,22510.0,3762.0,100.0,66.66666666666667,?
glass2,10,9,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,193.0,21.0,19.0,2.0,0.0,90.47619047619048,9.523809523809524,0.0,0.0,0.12142857142857141,0.28757607689096815,75.1132930513595,97.86839722126051,9.561436820720953,8.691181623610348,0.8702551971106054,0.4553065152724263,0.41386579160049275,0.04144072367193359,0.10211591833973,0.004862662778082381,1.0679976268674465,1.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9047619047619048,1.0,0.9500000000000001,NaN,0.8421052631578947,0.9796184863603798,0.9047619047619048,0.9047619047619048,0.09523809523809523,0.09523809523809523,NaN,0.9047619047619048,NaN,NaN,0.8421052631578947,0.922035773373677,NaN,0.9047619047619048,0.01,0.0,0.010162000000000001,1.21E-4,10.162,0.121,158960.0,22510.0,3762.0,95.23809523809524,61.904761904761905,?
glass2,10,10,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,193.0,21.0,18.0,3.0,0.0,85.71428571428571,14.285714285714286,0.0,-0.06779661016949187,0.16523809523809527,0.3104144694712907,102.2129909365559,105.64079922740352,9.561436820720953,8.919035624461658,0.6424011962592946,0.4553065152724263,0.42471598211722184,0.030590533155204505,-5.070927588815376,-0.24147274232454172,-53.03520468624524,0.9473684210526315,18.0,1.0,2.0,0.0,0.0,0.05263157894736842,1.0,0.9,0.9473684210526315,0.9230769230769231,-0.07254762501100116,0.7763157894736842,0.9750467176713715,0.8571428571428571,0.9097744360902256,0.09022556390977443,0.14285714285714285,0.8142857142857144,0.8571428571428571,0.8351648351648352,-0.07254762501100116,0.7763157894736843,0.9053143772128736,0.46153846153846156,0.8571428571428571,0.01,0.0,0.009695,1.63E-4,9.695,0.163,159186.0,22510.0,3762.0,100.0,73.80952380952381,?
glass4,1,1,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,192.0,22.0,21.0,1.0,0.0,95.45454545454545,4.545454545454546,0.0,0.645161290322581,0.051818181818181826,0.13947955210189578,48.71365638766521,66.60556090595445,6.000879181228404,2.0940318083890093,3.906847372839395,0.272767235510382,0.09518326401768223,0.17758397149269978,0.1900616401438744,0.0086391654610852,3.167229907551113,0.9523809523809523,20.0,0.0,0.0,1.0,1.0,0.047619047619047616,1.0,1.0,0.9523809523809523,0.975609756097561,0.6900655593423543,1.0,1.0,0.9545454545454546,0.0021645021645021645,0.9978354978354979,0.045454545454545456,0.9772727272727273,0.9545454545454546,0.9615668883961568,0.6900655593423543,1.0,1.0,0.8211382113821137,0.9545454545454546,0.007,0.0,0.006749,9.6E-5,6.749,0.096,85654.0,22401.0,3871.0,100.0,56.81818181818182,?
glass4,1,2,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,192.0,22.0,22.0,0.0,0.0,100.0,0.0,0.0,1.0,0.025909090909090913,0.06470211462049472,18.307947019867548,22.39260137249106,9.872264722700573,0.9003876437749321,8.97187707892564,0.44873930557729874,0.04092671108067873,0.40781259449662,7.995821603841684,0.36344643653825837,80.99277955397467,1.0,20.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006,0.0,0.0067009999999999995,8.8E-5,6.701,0.088,87336.0,22401.0,3871.0,100.0,59.09090909090909,?
glass4,1,3,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,192.0,22.0,21.0,1.0,0.0,95.45454545454545,4.545454545454546,0.0,0.645161290322581,0.03909090909090909,0.12251159499855885,27.622516556291387,42.39974730967799,9.872264722700573,1.5952351198730081,8.277029602827565,0.44873930557729874,0.07251068726695492,0.3762286183103438,8.277029602827565,0.3762286183103438,83.84124448967745,1.0,20.0,0.5,1.0,0.5,1.0,0.0,0.0,0.9523809523809523,1.0,0.975609756097561,0.6900655593423543,1.0,1.0,0.9545454545454546,0.45454545454545453,0.5454545454545454,0.045454545454545456,0.9567099567099567,0.9545454545454546,0.9475240206947523,0.6900655593423543,1.0,1.0,0.8211382113821137,0.9545454545454546,0.007,0.0,0.006555,8.7E-5,6.555,0.087,86658.0,22401.0,3871.0,100.0,54.54545454545455,?
glass4,1,4,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,192.0,22.0,21.0,1.0,0.0,95.45454545454545,4.545454545454546,0.0,0.645161290322581,0.07090909090909091,0.17650650258431116,50.10596026490065,61.08671679752316,9.872264722700573,3.221689768989387,6.650574953711185,0.44873930557729874,0.14644044404497214,0.3022988615323266,4.490741612709238,0.20412461875951082,45.48846428705559,1.0,20.0,0.5,1.0,0.5,1.0,0.0,0.0,0.9523809523809523,1.0,0.975609756097561,0.6900655593423543,1.0,1.0,0.9545454545454546,0.45454545454545453,0.5454545454545454,0.045454545454545456,0.9567099567099567,0.9545454545454546,0.9475240206947523,0.6900655593423543,1.0,1.0,0.8211382113821137,0.9545454545454546,0.007,0.0,0.006355,8.5E-5,6.355,0.085,79629.0,22401.0,3871.0,100.0,65.9090909090909,?
glass4,1,5,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,193.0,21.0,21.0,0.0,0.0,100.0,0.0,0.0,1.0,0.04190476190476191,0.08263517065131185,38.82352941176471,38.64906208435077,5.897604066626806,1.3901691693260485,4.507434897300757,0.28083828888699075,0.06619853187266897,0.21463975701432178,1.178241093106048,0.056106718719335626,19.978301015041776,1.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007,0.0,0.00661,9.4E-5,6.61,0.094,85102.0,22510.0,3762.0,100.0,64.28571428571429,?
glass4,1,6,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,193.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.0,0.051428571428571435,0.1345893224378729,47.64705882352942,62.94839156007085,5.897604066626806,1.9810775346182952,3.9165265320085103,0.28083828888699075,0.09433702545801406,0.1865012634289767,1.2362596879016035,0.0588695089476954,20.962066526257917,1.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9523809523809523,1.0,0.975609756097561,NaN,1.0,1.0,0.9523809523809523,0.9523809523809523,0.047619047619047616,0.047619047619047616,NaN,0.9523809523809523,NaN,NaN,1.0,1.0,NaN,0.9523809523809523,0.007,0.0,0.007024,7.6E-5,7.024,0.076,87135.0,22510.0,3762.0,100.0,61.904761904761905,?
glass4,1,7,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,193.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.0,0.051428571428571435,0.15377782365353937,47.64705882352942,71.92299122441077,5.897604066626806,2.1086731485913037,3.788930918035502,0.28083828888699075,0.10041300707577637,0.18042528181121437,1.7224800994090632,0.08202286187662206,29.206438410407788,1.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9523809523809523,1.0,0.975609756097561,NaN,1.0,1.0,0.9523809523809523,0.9523809523809523,0.047619047619047616,0.047619047619047616,NaN,0.9523809523809523,NaN,NaN,1.0,1.0,NaN,0.9523809523809523,0.007,0.0,0.0066820000000000004,7.8E-5,6.682,0.078,84449.0,22510.0,3762.0,100.0,57.142857142857146,?
glass4,1,8,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,193.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.0,0.04428571428571429,0.15204949068986592,41.02941176470589,71.11463749936905,5.897604066626806,1.9732565874632337,3.924347479163572,0.28083828888699075,0.09396459940301113,0.18687368948397962,2.332958709282983,0.11109327187061824,39.55773705604728,1.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9523809523809523,1.0,0.975609756097561,NaN,1.0,1.0,0.9523809523809523,0.9523809523809523,0.047619047619047616,0.047619047619047616,NaN,0.9523809523809523,NaN,NaN,1.0,1.0,NaN,0.9523809523809523,0.007,0.0,0.00667,7.9E-5,6.67,0.079,82630.0,22510.0,3762.0,100.0,54.76190476190476,?
glass4,1,9,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,193.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.0,0.02857142857142857,0.13093073414159542,26.47058823529412,61.23724356957945,5.897604066626806,1.3219280948873622,4.575675971739443,0.28083828888699075,0.0629489568993982,0.21788933198759253,4.575675971739444,0.21788933198759258,77.58533669006621,1.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9523809523809523,1.0,0.975609756097561,NaN,1.0,1.0,0.9523809523809523,0.9523809523809523,0.047619047619047616,0.047619047619047616,NaN,0.9523809523809523,NaN,NaN,1.0,1.0,NaN,0.9523809523809523,0.007,0.0,0.006862,8.8E-5,6.862,0.088,89030.0,22510.0,3762.0,100.0,52.38095238095238,?
glass4,1,10,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,193.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.6440677966101691,0.06,0.15495006876256562,55.58823529411765,72.47125867082298,5.897604066626806,2.460500430540319,3.4371036360864866,0.28083828888699075,0.11716668716858662,0.1636716017184041,-0.49197218226081274,-0.023427246774324416,-8.341899128915266,0.95,19.0,0.0,0.0,1.0,1.0,0.05,1.0,1.0,0.95,0.9743589743589743,0.689202437604511,1.0,1.0,0.9523809523809523,0.002380952380952381,0.9976190476190476,0.047619047619047616,0.9761904761904762,0.9523809523809523,0.9597069597069596,0.689202437604511,1.0,1.0,0.8205128205128205,0.9523809523809523,0.007,0.0,0.0066749999999999995,8.5E-5,6.675,0.085,83295.0,22510.0,3762.0,100.0,61.904761904761905,?
